rule,question,answer
,Design a macro called calculate_discount that accepts original_price and percentage as arguments. Compute discount_amount by multiplying original_price by percentage and then dividing by 100. Output the result of subtracting discount_amount from original_price.,"{% macro calculate_discount(original_price, percentage) %}{% set discount_amount = original_price * percentage / 100 %}{{ original_price - discount_amount }}{% endmacro %}"
,"Develop a macro called format_address that accepts an address parameter, sets formatted to the address with proper capitalization, and returns the formatted address.",{% macro format_address(address) %}{{ title(address) }}{% endmacro %}
,"Create a macro named format_address that takes an address parameter, sets formatted to the address with proper capitalization, and returns the formatted address.",{% macro format_address(address) %}{{ title(address) }}{% endmacro %}
,"Design a macro called format_address that accepts an address parameter, sets formatted to the address with proper capitalization, and returns the formatted address.",{% macro format_address(address) %}{{ title(address) }}{% endmacro %}
,"Develop a macro called validate_age that accepts an age parameter. If the age is 18 or older, set is_adult to true; otherwise, set it to false. Print 'Age verification: + is_adult'.",{% macro validate_age(age) %}{% set is_adult = false %}{% if age >= 18 %}{% set is_adult = true %}{% else %}{% set is_adult = false %}{% endif %}{% print 'Age verification: ' ~ is_adult|string %}{% endmacro %}
,"Create a macro named validate_age that takes an age parameter. If the age is 18 or above, set is_adult to true; otherwise, set it to false. Print 'Age verification: + is_adult'.",{% macro validate_age(age) %}{% set is_adult = false %}{% if age >= 18 %}{% set is_adult = true %}{% else %}{% set is_adult = false %}{% endif %}{% print 'Age verification: ' ~ is_adult|string %}{% endmacro %}
,"Design a macro called validate_age that accepts an age parameter. If the age is 18 or older, set is_adult to true; otherwise, set it to false. Print 'Age verification: + is_adult'.",{% macro validate_age(age) %}{% set is_adult = false %}{% if age >= 18 %}{% set is_adult = true %}{% else %}{% set is_adult = false %}{% endif %}{% print 'Age verification: ' ~ is_adult|string %}{% endmacro %}
,"Iterate through each campaign and update its status to active if the budget is greater than zero and the end date is in the future compared to today, otherwise set it to inactive. Print the campaign name followed by a colon and its status.",{% for campaign in campaigns %}{% set status = '' %}{% if campaign.budget > 0 and campaign.end_date > today %}{% set status = 'active' %}{% else %}{% set status = 'inactive' %}{% endif %}{% print campaign.name ~ ': ' ~ status %}{% endfor %}
,"For each campaign, check if the budget is positive and the end date is after today. If true, set the status to active; otherwise, set it to inactive. Display the campaign name and its status in the format 'campaign.name : status'.",{% for campaign in campaigns %}{% set status = '' %}{% if campaign.budget > 0 and campaign.end_date > today %}{% set status = 'active' %}{% else %}{% set status = 'inactive' %}{% endif %}{% print campaign.name ~ ': ' ~ status %}{% endfor %}
,"Traverse through each campaign and modify its status to active if the budget exceeds zero and the end date is in the future. Otherwise, change the status to inactive. Output the campaign name and its status in the format 'campaign.name : status'.",{% for campaign in campaigns %}{% set status = '' %}{% if campaign.budget > 0 and campaign.end_date > today %}{% set status = 'active' %}{% else %}{% set status = 'inactive' %}{% endif %}{% print campaign.name ~ ': ' ~ status %}{% endfor %}
,"Develop a macro called format_percentage that accepts a decimal parameter, converts it to a percentage by multiplying it by 100, and returns the result with a '%' symbol.",{% macro format_percentage(decimal) %}{{ (decimal * 100) }}%{% endmacro %}
,"Create a macro named format_percentage that takes a decimal input, multiplies it by 100 to convert it to a percentage, and then returns the percentage value with a '%' symbol attached.",{% macro format_percentage(decimal) %}{{ (decimal * 100) }}%{% endmacro %}
,"Design a macro called format_percentage that accepts a decimal value, multiplies it by 100 to convert it to a percentage, and outputs the result with a '%' symbol.",{% macro format_percentage(decimal) %}{{ (decimal * 100) }}%{% endmacro %}
,"Iterate over each survey and update the completion_status to 'complete' if the number of questions answered matches the total number of questions, otherwise set it to 'incomplete'. Then, render the survey ID concatenated with the completion status.",{% for survey in surveys %}{% set completion_status = '' %}{% if survey.questions_answered == survey.total_questions %}{% set completion_status = 'complete' %}{% else %}{% set completion_status = 'incomplete' %}{% endif %}{{ survey.id }}: {{ completion_status }}{% endfor %}
,"For each survey, check if the number of answered questions equals the total number of questions. If true, set the completion_status to 'complete'; otherwise, set it to 'incomplete'. Finally, display the survey ID followed by the completion status.",{% for survey in surveys %}{% set completion_status = '' %}{% if survey.questions_answered == survey.total_questions %}{% set completion_status = 'complete' %}{% else %}{% set completion_status = 'incomplete' %}{% endif %}{{ survey.id }}: {{ completion_status }}{% endfor %}
,"Traverse through each survey and determine if the number of answered questions is equal to the total number of questions. If so, set the completion_status to 'complete'; otherwise, set it to 'incomplete'. Then, output the survey ID combined with the completion status.",{% for survey in surveys %}{% set completion_status = '' %}{% if survey.questions_answered == survey.total_questions %}{% set completion_status = 'complete' %}{% else %}{% set completion_status = 'incomplete' %}{% endif %}{{ survey.id }}: {{ completion_status }}{% endfor %}
,"Develop a macro called calculate_tax that accepts two parameters: amount and rate. Set the variable tax_amount to the product of amount and rate, and then return the value of tax_amount.","{% macro calculate_tax(amount, rate) %}{{ amount * rate }}{% endmacro %}"
,"Create a macro named calculate_tax that takes two parameters: amount and rate. Set the variable tax_amount to the result of multiplying amount by rate, and return the value of tax_amount.","{% macro calculate_tax(amount, rate) %}{{ amount * rate }}{% endmacro %}"
,"Design a macro called calculate_tax that accepts two parameters: amount and rate. Set the variable tax_amount to the product of amount and rate, and then return the value of tax_amount.","{% macro calculate_tax(amount, rate) %}{{ amount * rate }}{% endmacro %}"
,"Develop a macro called calculate_shipping that accepts weight and zone as parameters, initialize base_rate to 5, calculate additional charges based on weight and zone, and return the total shipping cost.","{% macro calculate_shipping(weight, zone) %}{% set base_rate = 5 %}{% if weight > 5 %}{% set base_rate = base_rate + 3 %}{% endif %}{% if zone == 'international' %}{% set base_rate = base_rate + 10 %}{% endif %}{{ base_rate }}{% endmacro %}"
,"Create a macro named calculate_shipping that takes weight and zone as inputs, set base_rate to 5, compute extra charges based on weight and zone, and return the total shipping cost.","{% macro calculate_shipping(weight, zone) %}{% set base_rate = 5 %}{% if weight > 5 %}{% set base_rate = base_rate + 3 %}{% endif %}{% if zone == 'international' %}{% set base_rate = base_rate + 10 %}{% endif %}{{ base_rate }}{% endmacro %}"
,"Design a macro called calculate_shipping that accepts weight and zone as arguments, initialize base_rate to 5, calculate additional charges based on weight and zone, and return the total shipping cost.","{% macro calculate_shipping(weight, zone) %}{% set base_rate = 5 %}{% if weight > 5 %}{% set base_rate = base_rate + 3 %}{% endif %}{% if zone == 'international' %}{% set base_rate = base_rate + 10 %}{% endif %}{{ base_rate }}{% endmacro %}"
,"Develop a macro called validate_credit_card that accepts a card_number parameter. Set is_valid to true if the card_number's length is 16; otherwise, set it to false. Print 'Card validation: + is_valid'.",{% macro validate_credit_card(card_number) %}{% set is_valid = false %}{% if length(card_number)== 16 %}{% set is_valid = true %}{% else %}{% set is_valid = false %}{% endif %}Card validation: {{ is_valid|string }}{% endmacro %}
,"Create a macro named validate_credit_card that takes a card_number parameter. If the length of card_number is 16, set is_valid to true; otherwise, set it to false. Print 'Card validation: + is_valid'.",{% macro validate_credit_card(card_number) %}{% set is_valid = false %}{% if length(card_number)== 16 %}{% set is_valid = true %}{% else %}{% set is_valid = false %}{% endif %}Card validation: {{ is_valid|string }}{% endmacro %}
,"Design a macro called validate_credit_card that accepts a card_number parameter. If the length of card_number is 16, set is_valid to true; otherwise, set it to false. Display 'Card validation: + is_valid'.",{% macro validate_credit_card(card_number) %}{% set is_valid = false %}{% if length(card_number)== 16 %}{% set is_valid = true %}{% else %}{% set is_valid = false %}{% endif %}Card validation: {{ is_valid|string }}{% endmacro %}
,Iterate over the variable products and output each product in all uppercase letters.,{% for prod in products %}{% print upper(prod) %}{% endfor %}
,Traverse the variable products and display each item in uppercase format.,{% for prod in products %}{% print upper(prod) %}{% endfor %}
,Go through the variable products and print each product in its uppercase form.,{% for prod in products %}{% print upper(prod) %}{% endfor %}
,"Craft a template to generate a sequence from the 'start' variable to the 'end' variable and store it in the 'sequence' variable, then output 'Range created'.","{% set sequence = range(start, end) %}
{% print 'Range created' %}"
,"Develop a template to produce a sequence from the 'start' variable to the 'end' variable and save it in the 'sequence' variable, then display 'Range created'.","{% set sequence = range(start, end) %}
{% print 'Range created' %}"
,"Create a template to generate a sequence from the 'start' variable to the 'end' variable and store it in the 'sequence' variable, then print 'Range created'.","{% set sequence = range(start, end) %}
{% print 'Range created' %}"
